time/fps,per/beta,_timestamp,rollout/ep_rew_mean,locals/num_collected_steps,global_step,trajectory/video,rollout/ep_len_mean,rollout/exploration_rate,_step,per/max_priority,train/loss,train/n_updates,locals/infos_0_lives,locals/rewards,eval/mean_ep_length,_runtime,time/_episode_num,locals/num_collected_episodes,eval/mean_reward,train/learning_rate,run
,,1780099174.2112758,,,193465.0,,,,1342,,,23366.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099185.6101873,,,195273.0,,,,1343,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099185.612003,,,195273.0,,,,1348,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099185.612025,,,195273.0,,447.74,,1349,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099185.6120677,,,195273.0,,,0.8920574,1351,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099197.83747,,,197199.0,,,,1362,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099197.838278,,,197199.0,,,,1370,,,24299.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099208.9771378,,,198947.0,,451.42,,1377,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099208.9771514,16.69,,198947.0,,,,1378,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099225.6521037,,,200000.0,,,,1385,,,,,,420.0,0.571954368,,,,,Dueling DDQN+PER
,,1780099225.6521657,,,200000.0,,,,1386,,,,,,,0.571954368,,,1.0,,Dueling DDQN+PER
,,1780099225.652956,,,200000.0,,,,1395,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099225.6537943,,,200000.0,,,,1396,,0.047549367,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099230.136458,16.71,,200699.0,,,,1405,,,,,,,0.571954368,,,,,Dueling DDQN+PER
253.0,,1780099230.1364968,,,200699.0,,,,1408,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099242.3000662,,,202599.0,,,,1417,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099242.3009167,,,202599.0,,,,1424,,0.06190796,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099264.7539394,,,206099.0,,,,1440,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099264.755073,,,206099.0,,455.5,,1446,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099264.7550864,16.98,,206099.0,,,,1447,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099277.046879,,,208011.0,,,,1459,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099277.0469606,,,208011.0,,,,1465,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099288.7885923,,,209839.0,,,,1468,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099288.7886477,,3.0,209839.0,,,,1470,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099288.7895737,,,209839.0,,456.08,,1474,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099288.7896602,,,209839.0,,,,1480,,0.05336561,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.421164,1780099300.345352,,,211643.0,,,,1486,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099300.3454194,,,211643.0,,,0.8830085,1490,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099300.3454685,,,211643.0,,,,1494,,0.083728634,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099310.762987,,,213259.0,,,,1505,,,,,,,0.571954368,483.0,,,,Dueling DDQN+PER
,,1780099310.7630134,,,213259.0,,,,1507,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099321.43565,,,214911.0,,,,1511,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099321.4367352,,,214911.0,,,0.881202,1518,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099333.2690337,,,216739.0,,,,1525,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099333.2702444,,,216739.0,,,,1535,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099333.27027,,,216739.0,,,,1537,,,29184.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099343.610354,,,218333.0,,,,1539,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099343.6120992,,,218333.0,,,,1551,,,29583.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099356.9052234,,,220393.0,,,,1552,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099356.9062724,,,220393.0,,,,1555,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,0.4220392,1780099356.906327,,,220393.0,,,,1556,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099356.9064558,,,220393.0,,,,1565,,,30098.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099368.955617,,1.0,222265.0,,,,1568,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099368.9569678,,,222265.0,,,,1575,,,,,,,0.571954368,503.0,,,,Dueling DDQN+PER
239.0,,1780099368.956982,,,222265.0,,,,1576,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099382.5676234,,,224371.0,,,,1585,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099382.5676837,,,224371.0,,,0.8759727,1588,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099382.5677028,,,224371.0,,,,1589,,,,,,,0.571954368,507.0,,,,Dueling DDQN+PER
,,1780099394.724851,,,226249.0,,455.02,,1600,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099394.7248912,,,226249.0,,,,1603,,,,,,,0.571954368,511.0,,,,Dueling DDQN+PER
,,1780099405.1842992,,1.0,227877.0,,,,1610,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099416.674009,,,229667.0,,,,1623,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099416.6758149,,,229667.0,,,,1627,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099416.6758587,,,229667.0,,,0.8730452,1630,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099416.6758983,,,229667.0,,,,1633,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099427.4595518,,,231333.0,,,,1637,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099427.4610355,16.71,,231333.0,,,,1643,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099427.4610538,,,231333.0,,,0.87212425,1644,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099438.799053,,,233093.0,,,,1650,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099449.9972608,,,234821.0,,449.18,,1670,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099449.997286,,,234821.0,,,0.87019616,1672,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099449.9972997,,,234821.0,,,,1673,,,,,,,0.571954368,531.0,,,,Dueling DDQN+PER
,,1780099461.641882,,,236619.0,,450.16,,1684,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099461.6419725,,,236619.0,,,,1691,,,34154.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099476.5502496,,,238929.0,,,,1692,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099476.5510817,,,238929.0,,,0.86792535,1700,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099489.3672438,,,240915.0,,,,1707,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099489.3682294,,,240915.0,,,,1709,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780099489.3683188,,,240915.0,,,,1711,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099489.3683615,,,240915.0,,,0.86682755,1714,,,,,,,0.571954368,,,,,Dueling DDQN+PER
229.0,,1780099489.3683913,,,240915.0,,,,1716,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099489.3684177,,,240915.0,,,,1718,,0.04732866,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099502.6227748,,1.0,242969.0,,,,1722,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099502.6238852,17.81,,242969.0,,,,1727,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099516.7237551,,,245149.0,,,,1737,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780099538.627173,,,248513.0,,,,1762,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099538.6272142,,,248513.0,,,,1763,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099562.3847647,,3.0,250000.0,,,,1780,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.4249996,1780099562.3862226,,,250000.0,,,,1782,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099562.3862417,,,250000.0,,,,1783,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099564.3281064,,,250291.0,,,,1792,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780099564.3281884,,,250291.0,,,,1794,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099564.3289642,,,250291.0,,,,1800,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099564.3290098,,,250291.0,,,,1802,,,37572.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099578.252829,,,252413.0,,,,1803,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099578.2542155,,,252413.0,,463.14,,1809,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099589.2408936,,1.0,254097.0,,,,1819,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.4254096,1780099589.241751,,,254097.0,,,,1821,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099589.241784,,,254097.0,,460.86,,1823,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099589.2418506,,,254097.0,,,,1828,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099589.2418764,,,254097.0,,,,1830,,,38524.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099599.2873235,,,255649.0,,,,1832,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099599.2880094,,,255649.0,,,,1834,,,,,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780099599.2880974,,,255649.0,,,,1836,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099599.288176,,,255649.0,,,,1840,,,,,,,0.571954368,575.0,,,,Dueling DDQN+PER
,,1780099610.329479,,,257353.0,,,,1845,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099620.9302087,,,258969.0,,,0.8568477,1867,,,,,,,0.571954368,,,,,Dueling DDQN+PER
219.0,,1780099620.9302359,,,258969.0,,,,1869,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099630.8765078,,,260477.0,,,,1874,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099630.876523,,1.0,260477.0,,,,1875,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099630.8776052,,,260477.0,,,,1882,,,,,,,0.571954368,587.0,,,,Dueling DDQN+PER
,,1780099641.5706186,,,262097.0,,,,1899,,0.116980724,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.4263888,1780099653.3610177,,,263889.0,,,,1905,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099653.3610897,,,263889.0,,,,1910,,,,,,,0.571954368,595.0,,,,Dueling DDQN+PER
216.0,,1780099677.7438972,,,267613.0,,,,1939,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099689.6664734,,,269427.0,,,,1944,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,0.4269424,1780099689.667228,,,269427.0,,,,1947,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099701.9963102,,,271281.0,,,,1966,,,,,,,0.571954368,611.0,,,,Dueling DDQN+PER
,0.4273356,1780099715.7579455,,,273359.0,,,,1975,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099715.7587636,,,273359.0,,,,1982,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099726.8338988,,,275039.0,,,,1985,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099726.8355184,,,275039.0,,,,1994,,,,,,,0.571954368,619.0,,,,Dueling DDQN+PER
,,1780099737.6022274,,,276679.0,,,,2002,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780099737.6023088,,,276679.0,,453.46,,2005,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099737.6023712,,,276679.0,,,,2010,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099737.6023834,,,276679.0,,,,2011,,0.071829595,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099751.2039266,,,278749.0,,,,2025,,0.08200459,,,,,0.571954368,,,,,Dueling DDQN+PER
211.0,,1780099762.7483757,,,280519.0,,,,2037,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099773.393054,,,282137.0,,,,2041,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099773.3931289,,,282137.0,,,,2042,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099773.3949645,18.3,,282137.0,,,,2048,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099786.3222651,,,284089.0,,,,2060,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099786.323031,,,284089.0,,,,2067,,0.11404719,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099799.9286764,,,286139.0,,,,2070,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,0.4286136,1780099799.9296136,,,286139.0,,,,2073,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099799.9296722,,,286139.0,,,0.8418287,2077,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099799.9304745,,,286139.0,,,,2082,,,46534.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099813.170694,,,288127.0,,451.58,,2089,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099813.1707208,18.65,,288127.0,,,,2090,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099836.7453244,,,291693.0,,,,2112,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
208.0,,1780099836.7465677,,,291693.0,,,,2121,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099849.1914387,,,293571.0,,450.58,,2131,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099849.1914997,,,293571.0,,,,2136,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099849.191512,,,293571.0,,,,2137,,0.045738287,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099861.4711382,,,295431.0,,,,2144,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099875.3010464,,,297533.0,,451.2,,2159,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099875.3011017,,,297533.0,,,,2162,,,,,,,0.571954368,667.0,,,,Dueling DDQN+PER
,,1780099875.301875,,,297533.0,,,,2164,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099875.3019187,,,297533.0,,,,2166,,,49383.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099887.155205,,,299347.0,,,,2168,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099887.1560338,,,299347.0,,452.5,,2173,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099901.951446,,,300000.0,,,,2184,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099901.9525297,,,300000.0,,,,2188,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099901.952598,,,300000.0,,,,2193,,,49999.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099909.9364412,,,301199.0,,,,2194,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,0.4301196,1780099909.9376287,,,301199.0,,,,2198,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099909.9376702,,,301199.0,,455.5,,2200,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099909.937754,,,301199.0,,,,2207,,,50299.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099921.9825444,,,303019.0,,,,2208,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,0.4303016,1780099921.983549,,,303019.0,,,,2212,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099921.9835687,,,303019.0,,,,2213,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099921.9836657,,,303019.0,,,,2220,,0.06364926,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099946.8966436,,,306761.0,,,,2247,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099946.8966568,,,306761.0,,,,2248,,0.17782998,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099946.8966687,,,306761.0,,,,2249,,,51690.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099958.9489095,19.6,,308557.0,,,,2257,,,,,,,0.571954368,,,,,Dueling DDQN+PER
203.0,,1780099958.9489505,,,308557.0,,,,2260,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099958.948998,,,308557.0,,,,2263,,,52139.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099970.7894151,,,310349.0,,,,2264,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099970.7894535,,,310349.0,,,,2265,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780099970.79072,,,310349.0,,,,2269,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099970.7908444,,,310349.0,,,,2275,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780099983.9559863,,3.0,312327.0,,,,2280,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099983.9572322,,,312327.0,,,,2290,,0.15494102,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099996.2554975,,,314169.0,,,,2292,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780099996.2565029,,,314169.0,,,,2295,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,0.4314168,1780099996.2565517,,,314169.0,,,,2296,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100023.5310192,,,318243.0,,,,2325,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100023.531061,,,318243.0,,,0.8240823,2328,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100035.179972,,3.0,319987.0,,,,2336,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100035.1810253,,,319987.0,,466.28,,2340,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100048.7122197,,,322019.0,,,,2349,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780100048.7131922,,,322019.0,,,,2357,,,,,,,0.571954368,719.0,,,,Dueling DDQN+PER
,,1780100048.7132194,,,322019.0,,,,2359,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780100060.224106,,,323767.0,,,,2373,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780100070.5821803,,1.0,325317.0,,,,2378,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100070.5832193,19.71,,325317.0,,,,2383,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100070.5832381,,,325317.0,,,0.820172,2384,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100081.9853115,,,327047.0,,,,2390,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
199.0,,1780100081.986465,,,327047.0,,,,2400,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100094.3873167,,,328909.0,,467.72,,2410,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100094.3873847,,,328909.0,,,,2415,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780100094.3874106,,,328909.0,,,,2417,,,57227.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100106.7983754,,,330761.0,,,,2419,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,0.433076,1780100106.799412,,,330761.0,,,,2422,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100106.7994585,18.93,,330761.0,,,,2425,,,,,,,0.571954368,,,,,Dueling DDQN+PER
198.0,,1780100106.799498,,,330761.0,,,,2428,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100106.799511,,,330761.0,,,,2429,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780100106.7995374,,,330761.0,,,,2431,,,57690.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100131.4571407,,,334458.0,,,0.815119,2454,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100131.457199,,,334458.0,,,,2457,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780100131.4572253,,,334458.0,,,,2459,,,58614.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100145.9516213,,,336642.0,,,,2463,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780100145.9525833,,,336642.0,,,,2472,,0.123055786,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100158.0435588,19.59,,338440.0,,,,2481,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100174.4513242,,,340906.0,,,,2488,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100174.4524176,,,340906.0,,,,2501,,,60226.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100187.5636337,,,342864.0,,,0.8104724,2510,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100198.5469387,,2.0,344514.0,,,,2518,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.4344512,1780100198.5477085,,,344514.0,,,,2520,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100198.5477414,,,344514.0,,469.81,,2522,,,,,,,0.571954368,,,,,Dueling DDQN+PER
195.0,,1780100198.547794,,,344514.0,,,,2526,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100210.8872023,,,346356.0,,,,2539,,,,,,,0.571954368,771.0,,,,Dueling DDQN+PER
,,1780100225.3829014,,,348504.0,,,,2556,,0.05096978,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100249.2000604,,,350000.0,,,,2560,,,,3.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100249.2015414,,,350000.0,,,,2563,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780100250.561411,,,350202.0,,,,2572,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780100250.5626283,,,350202.0,,,,2574,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780100250.5627303,20.0,,350202.0,,,,2578,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100250.5628097,,,350202.0,,,,2584,,,62550.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100262.81268,,4.0,352024.0,,,,2587,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100262.8141918,,,352024.0,,,,2590,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100262.8142304,20.26,,352024.0,,,,2592,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100277.4565563,,,354204.0,,,,2599,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100277.456596,,,354204.0,,,,2600,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780100277.4578156,21.01,,354204.0,,,,2606,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100277.4579432,,,354204.0,,,,2612,,,63550.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100289.3188953,,4.0,355964.0,,,,2615,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100289.3198214,,,355964.0,,,0.803231,2621,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100301.9579859,,2.0,357842.0,,,,2629,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.435784,1780100301.9588783,,,357842.0,,,,2631,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100313.8209844,,,359626.0,,,,2641,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100313.8217561,,,359626.0,,,,2646,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100313.8217707,,,359626.0,,472.99,,2647,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100313.8217967,,,359626.0,,,0.80120677,2649,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100326.1304674,,,361468.0,,,,2656,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780100326.1320624,21.32,,361468.0,,,,2662,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100326.1321468,,,361468.0,,,,2667,,0.07884997,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100340.186187,,,363556.0,,,,2670,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780100340.1875415,,,363556.0,,,,2672,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780100340.187642,21.4,,363556.0,,,,2676,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100351.2444596,,,365198.0,,,,2684,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780100364.2285342,,,367134.0,,,,2702,80.12615,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100364.2285764,,,367134.0,,,0.7970565,2705,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100364.2286441,,,367134.0,,,,2710,,,66783.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100376.1683223,,,368910.0,,468.91,,2717,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100376.1683614,,,368910.0,,,,2720,,,,,,,0.571954368,819.0,,,,Dueling DDQN+PER
,,1780100399.6682973,,,372402.0,,,,2739,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100399.66835,,2.0,372402.0,,,,2741,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100399.6695952,,,372402.0,,,,2751,,0.026333049,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780100412.7855413,,,374354.0,,,,2762,,,,,,,0.571954368,831.0,,,,Dueling DDQN+PER
,,1780100439.107672,,,378254.0,,,,2792,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780100439.1076975,,,378254.0,,,,2793,,0.0834662,,,,,0.571954368,,,,,Dueling DDQN+PER
